date,headline,section,url,word_count
2015-08-28,U.S. Open Draw Unveils Serena Williams’s Grand Slam Path,Sports,http://www.nytimes.com/2015/08/28/sports/tennis/serena-williamss-grand-slam-path-unveiled.html,961
2015-08-28,Only Man Who Can Topple Usain Bolt: A Photographer on a Segway,Sports,http://www.nytimes.com/2015/08/28/sports/usain-bolt-beats-justin-gatlin-in-200-at-world-championships.html,1189
2015-08-27,The Apprentice,Sports,http://www.nytimes.com/slideshow/2015/08/27/sports/the-apprentice.html,22
2015-08-27,The Ultimate Tennis Mom,Sports,http://www.nytimes.com/interactive/2015/08/27/sports/tennis/andy-murray-mom.html,
2015-08-27,U.S. Open 2015: Who Will Break Out?,Sports,http://www.nytimes.com/interactive/2015/08/27/sports/tennis/us-open-players-to-watch.html,
2015-08-27,Kenyan Wins in Javelin,Sports,http://www.nytimes.com/2015/08/27/sports/kenyan-wins-in-javelin.html,51
2015-08-27,New Leader in Vuelta,Sports,http://www.nytimes.com/2015/08/27/sports/cycling/new-leader-in-vuelta.html,49
2015-08-27,Setback in Los Angeles’s Olympic Bid,Sports,http://www.nytimes.com/2015/08/27/sports/olympics/setback-in-los-angeless-olympic-bid.html,65
2015-08-27,Rooney Leads Manchester United,Sports,http://www.nytimes.com/2015/08/27/sports/soccer/rooney-leads-manchester-united.html,97
2015-08-27,Pennsylvania Advances at Little League World Series,Sports,http://www.nytimes.com/2015/08/27/sports/baseball/pennsylvania-advances-at-little-league-world-series.html,96
2015-08-27,"Ray McDonald, Ex-49er, Is Indicted",Sports,http://www.nytimes.com/2015/08/27/sports/football/ray-mcdonald-ex-49er-is-indicted.html,275
2015-08-27,"A New Mets Outlook, and the Wins Keep Coming",Sports,http://www.nytimes.com/2015/08/27/sports/baseball/a-new-mets-outlook-and-the-wins-keep-coming.html,802
2015-08-27,College Conferences Try to Block Athletes Who Have Violent Pasts,Sports,http://www.nytimes.com/2015/08/27/sports/ncaafootball/conferences-try-to-block-athletes-who-have-violent-pasts.html,1164
2015-08-27,A Showcase With Notable No-Shows,Sports,http://www.nytimes.com/2015/08/27/sports/golf/pga-tour-playoff-race-lacks-some-of-the-best.html,1089
2015-08-27,"In the N.F.L., CBS Has a Thursday Night Anchor",Sports,http://www.nytimes.com/2015/08/27/sports/football/in-nfl-cbs-has-a-thursday-night-anchor.html,969
2015-08-27,A Different Kind of Yankee Rotation,Sports,http://www.nytimes.com/2015/08/27/sports/baseball/a-different-kind-of-yankee-rotation.html,1828
2015-08-27,No-Hitter Slips Away From Verlander in 9th,Sports,http://www.nytimes.com/2015/08/27/sports/baseball/mlb-roundup.html,711
2015-08-27,"Missing Two Key Bats, Yankees’ Offense Seems Adrift",Sports,http://www.nytimes.com/2015/08/27/sports/baseball/missing-two-key-bats-yankees-offense-seems-adrift.html,839
2015-08-27,"Jonathan Martin, Former N.F.L. Player, Says He Attempted Suicide",Sports,http://www.nytimes.com/2015/08/27/sports/football/jonathan-martin-former-nfl-player-says-he-attempted-suicide.html,550
2015-08-27,"Allyson Felix Is Back With a Better Sense of Limits, and Schedule Is One",Sports,http://www.nytimes.com/2015/08/27/sports/allyson-felix-is-back-with-a-better-sense-of-limits-and-schedule-is-one.html,1109
2015-08-27,An Injury Away From Michael Vick: Is That Good or Bad for Steelers?,Sports,http://www.nytimes.com/2015/08/27/sports/football/an-injury-away-from-michael-vick-is-that-good-or-bad-for-steelers.html,921
2015-08-27,2015 Fantasy Football: Wide Receiver Preview and Rankings,Sports,http://www.nytimes.com/2015/08/27/sports/football/2015-fantasy-football-wide-receiver-preview-and-rankings.html,1834
2015-08-27,The Nationals Are Healthy. The Problem: So Is the Mets’ Lead.,Sports,http://www.nytimes.com/2015/08/27/sports/baseball/the-nationals-are-finally-healthy-but-is-it-too-late-to-catch-the-mets.html,1096
2015-08-26,"In Spain, the Underdogs Show Their Tenacity Early",Sports,http://www.nytimes.com/2015/08/26/sports/soccer/in-spain-the-underdogs-show-their-tenacity-early.html,905
2015-08-26,Blue Jays Turn Back the Rangers With Two Runs in the Ninth,Sports,http://www.nytimes.com/2015/08/26/sports/blue-jays-turn-back-the-rangers-with-two-runs-in-the-ninth.html,379
2015-08-26,Rays’ James Loney Suspended a Game,Sports,http://www.nytimes.com/2015/08/26/sports/baseball/rays-james-loney-suspended-a-game.html,35
2015-08-26,Giants’ Victor Cruz Nurses Calf Injury,Sports,http://www.nytimes.com/2015/08/26/sports/football/giants-victor-cruz-nurses-calf-injury.html,92
2015-08-26,U.S.C. Coach Makes Public Apology,Sports,http://www.nytimes.com/2015/08/26/sports/football/usc-coach-makes-public-apology.html,60
2015-08-26,League Fines Clippers,Sports,http://www.nytimes.com/2015/08/26/sports/basketball/league-fines-clippers.html,54
2015-08-26,Mexico Gains in Little League,Sports,http://www.nytimes.com/2015/08/26/sports/baseball/mexico-gains-in-little-league.html,26
2015-08-26,Valencia Loses but Advances,Sports,http://www.nytimes.com/2015/08/26/sports/soccer/valencia-loses-but-advances.html,79
2015-08-26,Sixth-Inning Rally Helps Mets Edge the Phillies ,Sports,http://www.nytimes.com/2015/08/26/sports/baseball/sixth-inning-rally-helps-mets-edge-the-phillies.html,868
2015-08-26,"Astros Have the Final Say, and Not Just in a Shouting Match",Sports,http://www.nytimes.com/2015/08/26/sports/baseball/astros-have-the-final-say-and-not-just-in-a-shouting-match.html,1170
2015-08-26,Driver Killed in IndyCar Wreck Was a Student of Crashes,Sports,http://www.nytimes.com/2015/08/26/sports/autoracing/driver-killed-in-indycar-wreck-was-a-student-of-crashes.html,1063
2015-08-26,Los Angeles Unveils Plan for 2024 Olympic Bid,Sports,http://www.nytimes.com/2015/08/26/sports/olympics/los-angeles-unveils-plan-for-2024-olympic-bid.html,514
2015-08-26,American Pharoah Is 1-5 Morning-Line Favorite in Travers Stakes,Sports,http://www.nytimes.com/2015/08/26/sports/american-pharoah-is-morning-line-favorite-in-travers-stakes.html,507
2015-08-26,Rutgers Investigating Football Coach Over Possible N.C.A.A. Violation,Sports,http://www.nytimes.com/2015/08/26/sports/ncaafootball/rutgers-investigating-football-coach-over-possible-ncaa-violation.html,311
2015-08-26,"American Coaches Have a Field Day, but for Other Countries",Sports,http://www.nytimes.com/2015/08/26/sports/american-coaches-have-a-field-day-but-for-other-countries.html,1157
2015-08-26,Under Armour Seeks to Do for Maryland What Nike Did for Oregon,Sports,http://www.nytimes.com/2015/08/26/sports/ncaafootball/under-armour-seeks-to-do-for-maryland-what-nike-did-for-oregon.html,1737
2015-08-26,Curt Schilling Off Little League Broadcasts After ‘Unacceptable’ Tweet,Sports,http://www.nytimes.com/2015/08/26/sports/baseball/curt-schilling-off-little-league-broadcast-after-unacceptable-tweet.html,574
2015-08-26,New Jersey’s Effort to Legalize Sports Betting Is Denied on Appeal,Sports,http://www.nytimes.com/2015/08/26/sports/football/new-jerseys-effort-to-legalize-sports-betting-is-denied-on-appeal.html,1095
2015-08-26,"Without a Shoe, Jennifer Simpson Fades to 11th at Track Worlds",Sports,http://www.nytimes.com/2015/08/26/sports/without-a-shoe-jenny-simpson-fades-to-11th-at-track-worlds.html,437
2015-08-26,Reggie Wayne Will Try to Defy Age With Patriots,Sports,http://www.nytimes.com/2015/08/26/sports/football/reggie-wayne-agrees-to-deal-with-patriots.html,563
2015-08-25,IndyCar Discusses Justin Wilson’s Death,Sports,http://www.nytimes.com/video/sports/100000003872559/indy-discusses-justin-wilsons-death.html,33
2015-08-25,Cubs Win Fifth Straight With Help of Rookie&#8217;s Walk-Off Homer ,Sports,http://www.nytimes.com/2015/08/25/sports/baseball/cubs-win-fifth-straight-with-help-of-rookies-walk-off-homer.html,509
2015-08-25,Kentucky Stays Alive in Little League World Series,Sports,http://www.nytimes.com/2015/08/25/sports/baseball/kentucky-stays-alive-in-little-league-world-series.html,45
2015-08-25,"Mets Rout Phillies, Bashing 8 Homers and 15 Extra-Base Hits",Sports,http://www.nytimes.com/2015/08/25/sports/baseball/mets-rout-phillies-bashing-8-homers-and-15-extra-base-hits.html,944
2015-08-25,Florida State Running Back Cleared,Sports,http://www.nytimes.com/2015/08/25/sports/florida-state-running-back-cleared.html,53
2015-08-25,Jamaican Wins 100 Meters Again,Sports,http://www.nytimes.com/2015/08/25/sports/jamaican-wins-100-meters-again.html,80
2015-08-25,Arsenal Manages a Draw,Sports,http://www.nytimes.com/2015/08/25/sports/soccer/arsenal-manages-a-draw.html,28
2015-08-25,U.S. Defeats China at Volleyball’s World Cup,Sports,http://www.nytimes.com/2015/08/25/sports/us-defeats-china-at-volleyballs-world-cup.html,30
2015-08-25,Russian Hockey Federation Fined for Snub of Canada,Sports,http://www.nytimes.com/2015/08/25/sports/russian-hockey-federation-fined-for-snub-of-canada.html,52
2015-08-25,Jess’s Dream Aces His Debut at Saratoga,Sports,http://www.nytimes.com/2015/08/25/sports/jesss-dream-aces-his-debut-at-saratoga.html,67
2015-08-25,Slovak Takes Third Stage in Vuelta a España,Sports,http://www.nytimes.com/2015/08/25/sports/cycling/slovak-takes-third-stage-invuelta-a-espana.html,42
2015-08-25,British IndyCar Driver Justin Wilson Dies of Injuries From Pocono Crash,Sports,http://www.nytimes.com/2015/08/25/sports/autoracing/indycar-driver-justin-wilson-dies-of-injuries-from-pocono-crash.html,615
2015-08-25,David Wright Quickly Sets Tone in Return to Mets,Sports,http://www.nytimes.com/2015/08/25/sports/baseball/mets-captain-david-wright-returns-and-has-a-blast.html,937
2015-08-25,"Jordan Spieth Reassesses a Career Path From the Top, Where Time Is Short",Sports,http://www.nytimes.com/2015/08/25/sports/golf/jordan-spieth-reassesses-a-career-path-from-the-top-where-time-is-short.html,1136
2015-08-25,New Penalties for Nick Kyrgios Are Provisional,Sports,http://www.nytimes.com/2015/08/25/sports/tennis/new-penalty-for-nick-kyrgios-is-provisional.html,222
2015-08-25,"Reform Chief Questions United States Involvement in FIFA, Defends Sepp Blatter",Sports,http://www.nytimes.com/2015/08/25/sports/soccer/remarks-by-fifas-reform-panel-head-are-critical-of-american-soccer.html,761
2015-08-25,Patriots Savor Adding Wide Receiver Reggie Wayne to the Roster,Sports,http://www.nytimes.com/2015/08/25/sports/football/patriots-savor-adding-wide-receiver-reggie-wayne-to-the-roster.html,476
2015-08-25,Punchless Yanks Squeak By on a Sacrifice Fly,Sports,http://www.nytimes.com/2015/08/25/sports/baseball/yankees-place-c-c-sabathia-on-the-dl-with-a-knee-injury.html,884
2015-08-25,"Atop Medal Table at Worlds, Kenya Is Also Under a Cloud",Sports,http://www.nytimes.com/2015/08/25/sports/kenyan-runners-find-their-success-is-no-longer-free-of-scrutiny.html,1187
2015-08-25,"Rich in History, Metropolitan Open Will Celebrate a Milestone at Winged Foot",Sports,http://www.nytimes.com/2015/08/25/sports/golf/rich-in-history-metropolitan-open-will-celebrate-a-milestone-at-winged-foot.html,953
2015-08-25,Live and Kicking: Soccer Games to Watch,Sports,http://www.nytimes.com/2015/08/25/sports/soccer/live-and-kicking-soccer-games-to-watch.html,339
2015-08-25,"Duke Kahanamoku, Legendary Surfer and Swimmer, Gets Google Tribute",Sports,http://www.nytimes.com/2015/08/25/sports/duke-kahanamoku-hawaiis-best-known-citizen-is-back-in-the-spotlight.html,967
2015-08-25,Jordy Nelson Injury May Not Ruin Packers’ Season,Sports,http://www.nytimes.com/2015/08/25/sports/football/somber-packers-wait-for-word-on-jordy-nelsons-knee-injury.html,379
2015-08-25,College Football Preseason No. 1s Have Gone 10 Years Without a Title,Sports,http://www.nytimes.com/2015/08/25/sports/ncaafootball/college-football-preseason-no-1s-have-gone-10-years-without-a-title.html,440
2015-08-25,Justin Wilson Dies After IndyCar Wreck,Sports,http://www.nytimes.com/2015/08/25/sports/autoracing/justin-wilson-indy-car.html,649
2015-08-24,Lewis Hamilton Wins Belgian Grand Prix,Sports,http://www.nytimes.com/2015/08/24/sports/autoracing/lewis-hamilton-wins-belgian-grand-prix.html,1011
2015-08-24,Cinderella Enjoys an Early Dance at the Premiership Ball,Sports,http://www.nytimes.com/2015/08/24/sports/soccer/cinderella-enjoys-an-early-dance-at-the-premiership-ball.html,888
2015-08-24,2015 Fantasy Football Rankings,Sports,http://www.nytimes.com/interactive/2015/sports/football/2015-fantasy-football-preseason-player-rankings.html,
2015-08-24,Changing the Pace of a Leisurely Game,Sports,http://www.nytimes.com/slideshow/2015/08/24/sports/baseball/changing-the-pace-of-a-leisurely-game.html,19
2015-08-24,Chinese Women Dominate at Volleyball World Cup,Sports,http://www.nytimes.com/2015/08/24/sports/chinese-women-dominate-at-volleyball-world-cup.html,65
2015-08-24,Vincenzo Nibaldi Ejected for Violation,Sports,http://www.nytimes.com/2015/08/24/sports/cycling/vincenzo-nibaldi-ejected-for-violation.html,113
2015-08-24,"Steve Sarkisian, U.S.C. Football Coach, Issues Apology",Sports,http://www.nytimes.com/2015/08/24/sports/steve-sarkisian-usc-football-coach-issues-apology.html,49
2015-08-24,Ryan Hunter-Reay Wins at Pocono,Sports,http://www.nytimes.com/2015/08/24/sports/ryan-hunter-reay-wins-at-pocono.html,260
2015-08-24,Christian Ehrhoff Signs With Kings,Sports,http://www.nytimes.com/2015/08/24/sports/hockey/christian-ehrhoff-signs-with-kings.html,52
2015-08-24,American Captures Shot-Put,Sports,http://www.nytimes.com/2015/08/24/sports/american-captures-shot-put.html,76
2015-08-24,Liberty Keep Close but Fall at Indiana,Sports,http://www.nytimes.com/2015/08/24/sports/basketball/liberty-keep-close-but-fall-at-indiana.html,183
2015-08-24,"In Baseball, the Times Are Changing",Sports,http://www.nytimes.com/2015/08/24/sports/baseball/baseball-on-the-clock.html,2398
2015-08-24,"Los Angeles, With New Star, Far Eclipses City F.C.",Sports,http://www.nytimes.com/2015/08/24/sports/soccer/los-angeles-with-new-star-far-eclipses-city-fc.html,868
2015-08-24,Juventus Stunned in Italian League Opener; Newcomer Lifts Chelsea,Sports,http://www.nytimes.com/2015/08/24/sports/soccer/juventus-stunned-in-italian-league-opener-newcomer-lifts-chelsea.html,457
2015-08-24,Knee Injury Sidelines the Giants’ Bennett Jackson for the Season,Sports,http://www.nytimes.com/2015/08/24/sports/football/knee-injury-sidelines-the-giants-bennett-jackson-for-the-season.html,581
2015-08-24,Astros Sweep Dodgers With 10th-Inning Homer,Sports,http://www.nytimes.com/2015/08/24/sports/baseball/astros-sweep-dodgers-with-10th-inning-homer.html,611
2015-08-24,"Davis Love III, 51, Surges to Victory as Tiger Woods Falters",Sports,http://www.nytimes.com/2015/08/24/sports/golf/davis-love-51-surges-to-victory-as-tiger-woods-falters.html,440
2015-08-24,"Jimmy Evert, Instructor of Tennis Champions, Dies at 91",Sports,http://www.nytimes.com/2015/08/24/sports/tennis/jimmy-evert-instructor-of-tennis-champions-dies-at-91.html,253
2015-08-24,"Mets Rest Matt Harvey and Get Their Sweep, Too, as Logan Verrett Stands Out",Sports,http://www.nytimes.com/2015/08/24/sports/rookie-logan-verrett-makes-strong-debut-as-mets-sweep-rockies.html,1051
2015-08-24,Injury to C.C. Sabathia and Another Yankees Loss Cast Shadow on Day Honoring Andy Pettitte,Sports,http://www.nytimes.com/2015/08/24/sports/baseball/yankees-continue-to-stumble-casting-shadow-over-day-honoring-andy-pettitte.html,846
2015-08-24,Ohio State Is First Unanimous No. 1 in Preseason A.P. Poll,Sports,http://www.nytimes.com/2015/08/24/sports/ncaafootball/ohio-state-is-first-unanimous-no-1-in-preseason-ap-poll.html,622
2015-08-24,Roger Federer Beats Novak Djokovic to Win Western &amp; Southern Open,Sports,http://www.nytimes.com/2015/08/24/sports/tennis/roger-federer-beats-novak-djokovic-to-win-western-southern-open.html,902
2015-08-24,Baffert Makes It Official as American Pharoah Allays Anxiety,Sports,http://www.nytimes.com/2015/08/24/sports/american-pharoah-to-race-in-travers-stakes-at-saratoga.html,677
2015-08-24,Usain Bolt Holds Off Justin Gatlin to Win World 100-Meter Title,Sports,http://www.nytimes.com/2015/08/24/sports/usain-bolt-holds-off-justin-gatlin-to-win-world-100-meter-title.html,1310
2015-08-23,Sailing Events May Be Moved,Sports,http://www.nytimes.com/2015/08/23/sports/olympics/sailing-events-may-be-moved.html,120
2015-08-23,"Bowling Green, Ky., Survives in Little League World Series",Sports,http://www.nytimes.com/2015/08/23/sports/baseball/bowling-green-ky-survives-in-little-league-world-series.html,71
2015-08-23,Mare Wins Breeders&#8217; Cup Spot,Sports,http://www.nytimes.com/2015/08/23/sports/mare-wins-breeders-cup-spot.html,62
2015-08-23,Cameron Echols-Luper Leaves T.C.U.,Sports,http://www.nytimes.com/2015/08/23/sports/ncaafootball/cameron-echols-luper-leaves-tcu.html,96
2015-08-23,BMC Takes First Leg in Spain,Sports,http://www.nytimes.com/2015/08/23/sports/cycling/bmc-takes-first-leg-in-spain.html,94
2015-08-23,Joey Logano Tops Joe Gibbs Cadre,Sports,http://www.nytimes.com/2015/08/23/sports/autoracing/joey-logano-tops-joe-gibbs-cadre.html,168
2015-08-23,Giants&#8217; First-String Offense Trips Again,Sports,http://www.nytimes.com/2015/08/23/sports/football/giants-first-string-offense-trips-again-against-the-jaguars.html,642
2015-08-23,Padres Overwhelm Cardinals With Bullpen and Big Inning,Sports,http://www.nytimes.com/2015/08/23/sports/baseball/mlb-roundup.html,639
2015-08-23,Mets’ Bats Give Traveling Fans Plenty to Cheer,Sports,http://www.nytimes.com/2015/08/23/sports/baseball/lucas-duda-hits-disabled-list-before-mets-play-rockies.html,758
2015-08-23,Tiger Woods Is in Striking Distance of Leader and a Playoff Spot,Sports,http://www.nytimes.com/2015/08/23/sports/golf/tiger-woods-at-wyndham-and-roundup.html,669
2015-08-23,"Yankees Retire Jorge Posada’s No. 20, With a Nod to No. 15",Sports,http://www.nytimes.com/2015/08/23/sports/baseball/yankees-retire-jorge-posadas-no-20-with-a-nod-to-no-15.html,1007
2015-08-23,Letters to the Editor,Sports,http://www.nytimes.com/2015/08/23/sports/letters-to-the-editor.html,510
2015-08-23,"On Day Filled With Yankees Pomp, Luis Severino Earns First Win",Sports,http://www.nytimes.com/2015/08/23/sports/baseball/on-a-day-filled-with-yankees-pompluis-severino-earns-his-first-victory.html,853
2015-08-23,"Serving Up New Return, Roger Federer Advances to Final",Sports,http://www.nytimes.com/2015/08/23/sports/tennis/novak-djokovic-western-southern-open.html,765
2015-08-23,Back on the Field After Chemotherapy ,Sports,http://www.nytimes.com/2015/08/23/sports/football/nfl-roundup.html,877
2015-08-23,A Racket Maestro Makes His Yearly Migration,Sports,http://www.nytimes.com/2015/08/23/sports/tennis/a-racket-maestro-makes-his-yearly-migration.html,891
2015-08-23,The New Face of IndyCar Racing Has an Audacious Style,Sports,http://www.nytimes.com/2015/08/23/sports/autoracing/the-new-face-of-indycar-racing-is-not-afraid-to-bump-fenders-or-heads.html,1195
2015-08-23,"A New Racing Star From Nazareth, Pa.",Sports,http://www.nytimes.com/slideshow/2015/08/23/sports/autoracing/a-new-racing-star-from-nazareth-pa-.html,20
2015-08-23,Movement Builds to Honor Greg Louganis on a Wheaties Box,Sports,http://www.nytimes.com/2015/08/23/sports/olympics/movement-builds-to-honor-greg-louganis-on-a-wheaties-box.html,825
2015-08-23,Newcastle Holds United to a 0-0 Draw; Bournemouth&#8217;s 125-Year Wait Ends,Sports,http://www.nytimes.com/2015/08/23/sports/soccer/roundup.html,558
2015-08-23,"In a Data-Driven N.F.L., the Pings May Soon Outstrip the X&#8217;s and O&#8217;s",Sports,http://www.nytimes.com/2015/08/23/sports/football/in-a-data-driven-nfl-the-pings-may-soon-outstrip-the-xs-and-os.html,1025
2015-08-23,"After a Long Absence, a Return to the Game Can Be Tough ",Sports,http://www.nytimes.com/2015/08/23/sports/baseball/after-a-long-absence-a-return-to-the-game-can-be-tough.html,736
2015-08-23,Pirates Slugger Savors a Legacy of Consistency,Sports,http://www.nytimes.com/2015/08/23/sports/baseball/pirates-slugger-savors-a-legacy-of-consistency.html,1488
2015-08-23,Looming Confrontation of Usain Bolt and Justin Gatlin Would Be a Morality Play,Sports,http://www.nytimes.com/2015/08/23/sports/looming-confrontation-of-usain-bolt-and-justin-gatlin-would-be-a-morality-play.html,1201
2015-08-23,Surprise Star of 2013 U.S. Open Receives No Break in Comeback,Sports,http://www.nytimes.com/2015/08/23/sports/tennis/surprise-star-of-2013-us-open-receives-no-break-in-comeback.html,1114
2015-08-23,"In Another Title Chase, Ohio State’s Urban Meyer Plans to Enjoy the Ride",Sports,http://www.nytimes.com/2015/08/23/sports/ncaafootball/in-another-title-chase-ohio-states-urban-meyer-plans-to-enjoy-the-ride.html,503
2015-08-23,Packers’ Chief Learned to Lead Under Joe Gibbs,Sports,http://www.nytimes.com/2015/08/23/sports/football/packers-chief-learned-to-lead-under-joe-gibbs.html,732
2015-08-23,"Cowboys&#8217; Tony Romo and Jason Witten Rack Up Stats, but Title Remains Elusive",Sports,http://www.nytimes.com/2015/08/23/sports/football/cowboys-tony-romo-and-jason-witten-rack-up-stats-but-title-remains-elusive.html,758
2015-08-23,"Karen Stives, Acclaimed Olympic Equestrian, Dies at 64",Sports,http://www.nytimes.com/2015/08/22/sports/olympics/karen-stives-olympic-equestrian-dies-at-64.html,798
2015-08-23,’Bama vs. Gators,Sports,http://www.nytimes.com/2015/08/23/sports/alabama-alligator-hunt.html,2792
2015-08-22,‘Baby Schumi’ and His Inspiration,Sports,http://www.nytimes.com/2015/08/22/sports/autoracing/baby-schumi-and-his-inspiration.html,998
2015-08-22,Has Success Spoiled Formula One?,Sports,http://www.nytimes.com/2015/08/22/sports/autoracing/has-success-spoiled-formula-one-belgian-grand-prix.html,1398
2015-08-22,The Great Pileup of 1998,Sports,http://www.nytimes.com/2015/08/22/sports/autoracing/the-great-pileup-of-1998.html,906
2015-08-22,In Case You Missed It: Top Articles of the Week,Sports,http://www.nytimes.com/interactive/2015/08/22/sports/23mostviewed.html,
2015-08-22,Second-Half Run Lifts Liberty,Sports,http://www.nytimes.com/2015/08/22/sports/basketball/second-half-run-lifts-liberty.html,84
2015-08-22,Tiger Woods Shares Wyndham Lead,Sports,http://www.nytimes.com/2015/08/22/sports/golf/tiger-woods-shares-wyndham-lead.html,163
2015-08-22,Bail Set for Darryl Sydor of Wild,Sports,http://www.nytimes.com/2015/08/22/sports/hockey/bail-set-for-darryl-sydor-of-wild.html,39
2015-08-22,Novak Djokovic and Serena Williams Advance,Sports,http://www.nytimes.com/2015/08/22/sports/tennis/novak-djokovic-and-serena-williams-advance.html,69
2015-08-22,Undermanned Sevilla Salvages a Tie,Sports,http://www.nytimes.com/2015/08/22/sports/soccer/undermanned-sevilla-salvages-a-tie.html,118
2015-08-22,High School Coach Charged in Charity Theft,Sports,http://www.nytimes.com/2015/08/22/sports/high-school-coach-charged-in-charity-theft.html,88
2015-08-22,Prison Time for Baylor Player,Sports,http://www.nytimes.com/2015/08/22/sports/ncaafootball/prison-time-for-baylor-player.html,70
2015-08-22,Win Includes 5-Homer Inning,Sports,http://www.nytimes.com/2015/08/22/sports/baseball/win-includes-5-homer-inning.html,93
2015-08-22,"Escaping a Meeting With the Indians’ Ace, the Yankees Can’t Take Advantage",Sports,http://www.nytimes.com/2015/08/22/sports/baseball/masahiro-tanaka-and-yankees-falter-against-indians.html,759
2015-08-22,"Yoenis Cespedes’s Three Homers, One a Grand Slam, Lead the Mets Over the Rockies",Sports,http://www.nytimes.com/2015/08/22/sports/baseball/matt-harvey-accepts-his-limits-on-innings.html,1033
2015-08-22,Shaky Defense Creates Familiar Feeling for Jets ,Sports,http://www.nytimes.com/2015/08/22/sports/football/shaky-defense-creates-familiar-feeling-for-jets.html,797
2015-08-22,Revamped Offensive Lines Struggle as the Chiefs Defeat the Seahawks,Sports,http://www.nytimes.com/2015/08/22/sports/football/nfl-preseason-roundup.html,514
2015-08-22,"Mike Fiers Hurls 134 Pitches, but None for a Hit",Sports,http://www.nytimes.com/2015/08/22/sports/baseball/mlb-roundup.html,525
2015-08-22,"Jacob deGrom, a Met Known for His Hair, May (Gasp!) Cut It",Sports,http://www.nytimes.com/2015/08/22/sports/baseball/jacob-degrom-a-met-known-for-his-hair-may-gasp-cut-it.html,1106
2015-08-22,"Rafael Nadal Accepts Another Early Loss, but Looks Ahead",Sports,http://www.nytimes.com/2015/08/22/sports/tennis/rafael-nadal-accepts-another-early-loss-but-looks-ahead.html,823
2015-08-22,Usain Bolt vs. Justin Gatlin: Showdowns Await in Sprints,Sports,http://www.nytimes.com/2015/08/22/sports/usain-bolt-vs-justin-gatlin-showdowns-await-in-sprints.html,509
2015-08-22,"Track and Field Returns to Center Stage, as Do Doping Concerns",Sports,http://www.nytimes.com/2015/08/22/sports/track-and-field-returns-to-center-stage-as-do-doping-concerns.html,1293
2015-08-22,"Holly Holm, a Top Boxer, Will Be Ronda Rousey’s Next Opponent",Sports,http://www.nytimes.com/2015/08/22/sports/ufcs-ronda-rousey-to-fight-former-top-rated-female-boxer-next.html,295
2015-08-22,Tyrod Taylor Is Wild Card in Buffalo Bills’ Three-Way Quarterback Race,Sports,http://www.nytimes.com/2015/08/22/sports/football/bills-wont-tip-hand-on-three-way-quarterback-race.html,588
2015-08-22,"David Denson, Gay Baseball Prospect, Achieves a Key Victory: Being Himself",Sports,http://www.nytimes.com/2015/08/22/sports/baseball/david-denson-baseball-prospect-achieves-a-key-victory-being-himself.html,1515
2015-08-21,Raptors Extend Center&#8217;s Contract,Sports,http://www.nytimes.com/2015/08/21/sports/basketball/raptors-extend-centers-contract.html,35
2015-08-21,FIFA Holds Meeting With Sponsors,Sports,http://www.nytimes.com/2015/08/21/sports/soccer/fifa-holds-meeting-with-sponsors.html,60
2015-08-21,Djokovic and Williams Win in Ohio,Sports,http://www.nytimes.com/2015/08/21/sports/tennis/djokovic-and-williams-win-in-ohio.html,180
2015-08-21,Woods Shoots Best Round in Two Years,Sports,http://www.nytimes.com/2015/08/21/sports/golf/woods-shoots-best-round-in-two-years.html,145
2015-08-21,Vermeil Buys Into Arena League Team,Sports,http://www.nytimes.com/2015/08/21/sports/football/vermeil-buys-into-arena-league-team.html,71
2015-08-21,"Yankees Deliver a Ninth-Inning Outburst, but It Comes From Their Manager",Sports,http://www.nytimes.com/2015/08/21/sports/baseball/yankees-deliver-a-ninth-inning-outburst-but-it-comes-from-their-manager.html,851
2015-08-21,Packers Unveil Plan for a Sports and Entertainment District,Sports,http://www.nytimes.com/2015/08/21/sports/football/packers-unveil-plan-for-a-sports-and-entertainment-district.html,387
2015-08-21,"Odell Beckham Jr. Created a Trend, Single-Handedly",Sports,http://www.nytimes.com/2015/08/21/sports/football/odell-beckham-jr-created-a-trend-single-handedly.html,1028
2015-08-21,Concussion Deal Is Challenged in Court as Insufficient,Sports,http://www.nytimes.com/2015/08/21/sports/football/concussion-deal-is-challenged-in-court-as-insufficient.html,438
2015-08-21,Giants Acquire Outfielder Marlon Byrd to Counter Dodgers’ Move,Sports,http://www.nytimes.com/2015/08/21/sports/baseball/giants-acquire-outfielder-marlon-byrd-to-counter-dodgers-move.html,722
2015-08-21,"Jarryd Hayne, Australian Rugby Star, Gives 49ers a Needed Jolt of Optimism",Sports,http://www.nytimes.com/2015/08/21/sports/rugby/jarryd-hayne-an-australian-rugby-star-gives-49ers-a-much-needed-jolt-of-optimism.html,1260
2015-08-21,Jets&#8217; Reserve Lineman Suspended One Game,Sports,http://www.nytimes.com/2015/08/21/sports/football/jets-reserve-lineman-suspended-one-game.html,248
2015-08-21,Tiger Woods Shoots Best Round in Two Years,Sports,http://www.nytimes.com/2015/08/21/sports/golf/tiger-woods-shoots-best-round-in-two-years.html,413
2015-08-21,Former Quarterback Erik Kramer Reported to Have Shot Himself,Sports,http://www.nytimes.com/2015/08/21/sports/football/former-quarterback-erik-kramer-reported-to-have-shot-himself.html,167
